cellid,x,y,celltype,nearest_B_id,nearest_B_dist,B_count_within_R,radius
30114,12.9759,12.9551,A,63708,0.234006,25,1
30118,82.9393,60.0545,A,14337,0.283154,17,1
30120,29.7731,75.222,A,31214,0.25117,20,1
30122,16.1439,31.74,A,99794,0.328643,23,1
30131,77.1126,44.7212,A,90315,0.0910321,24,1
30132,91.0606,94.4687,A,11236,0.0709837,17,1
30134,96.4902,19.5749,A,69312,0.29166,21,1
30135,22.5242,29.103,A,86107,0.197544,23,1
30138,88.5794,46.1225,A,80161,0.101602,27,1
30143,64.9817,17.779,A,97598,0.328915,19,1
30145,94.1127,62.2727,A,38833,0.216915,16,1
30147,30.2537,61.1538,A,11132,0.166675,20,1
30149,71.7385,1.35705,A,83467,0.29442,22,1
30151,78.1668,43.8289,A,39815,0.318468,13,1
30167,41.2297,86.8489,A,81451,0.204681,29,1
30170,37.9775,17.7415,A,41890,0.173178,20,1
30173,66.3262,79.3839,A,48874,0.138568,30,1
30176,63.6451,15.6169,A,84340,0.172362,27,1
30184,37.8351,47.4114,A,14276,0.161877,26,1
30189,20.5026,84.4863,A,27376,0.105682,17,1
30190,11.5605,25.6274,A,90956,0.130499,17,1
30192,83.6786,58.9174,A,86249,0.264623,22,1
30194,33.806,25.322,A,55257,0.133276,31,1
30201,9.77819,63.4375,A,99847,0.19956,18,1
30204,95.9581,59.41,A,47820,0.0401733,20,1
30208,27.7362,39.8748,A,6332,0.144034,25,1
30211,87.3739,41.2788,A,52924,0.0911228,34,1
30212,20.0511,52.3481,A,92981,0.192046,23,1
30222,99.9674,31.0444,A,86375,0.173611,12,1
30223,7.39417,57.4663,A,79836,0.295418,20,1
30225,38.6995,5.60333,A,22475,0.0461496,30,1
30228,15.8275,48.5677,A,28414,0.381508,17,1
30230,87.6906,98.8336,A,1157,0.0963972,25,1
30231,77.0643,62.5534,A,52487,0.0595966,21,1
30242,53.9446,86.1748,A,89520,0.273041,27,1
30244,73.4896,37.2181,A,2606,0.208608,27,1
30247,89.9849,55.0241,A,78391,0.0282414,21,1
30250,31.6444,55.693,A,16840,0.0261039,27,1
30251,4.46746,88.6568,A,42859,0.147006,24,1
30252,93.417,31.0897,A,33410,0.0476692,14,1
30254,28.5219,75.7558,A,75434,0.157343,30,1
30256,48.5282,8.48872,A,22869,0.263256,23,1
30262,63.9458,88.0029,A,86240,0.392311,26,1
30267,42.2477,78.1605,A,45206,0.207971,20,1
30271,0.973089,43.3326,A,43874,0.348455,17,1
30272,97.6152,80.3465,A,23224,0.136928,25,1
30273,29.6139,65.024,A,77861,0.114973,24,1
30274,72.1702,3.3101,A,62561,0.354366,22,1
30276,81.6869,4.54171,A,8663,0.18692,22,1
30277,64.8651,81.1349,A,32321,0.152007,27,1
30280,3.0188,53.4087,A,50678,0.260305,27,1
30283,51.5994,66.7529,A,99311,0.279359,20,1
30294,96.8476,28.3522,A,60517,0.254696,23,1
30296,6.96841,97.9907,A,96230,0.461343,27,1
30306,49.9008,90.718,A,45844,0.266238,23,1
30309,61.5461,40.2112,A,29218,0.0884143,27,1
30319,17.9335,47.8027,A,1107,0.296801,25,1
30320,58.013,94.609,A,75449,0.0750968,22,1
30326,32.6086,10.1437,A,86835,0.0569038,21,1
30329,4.18362,85.6937,A,36281,0.327606,19,1
30331,41.6626,68.953,A,24272,0.328907,16,1
30340,83.4483,17.5664,A,30785,0.185018,18,1
30343,57.9531,26.4835,A,34465,0.333722,19,1
30344,9.1574,71.8801,A,26648,0.296391,20,1
30345,39.4895,33.3244,A,74627,0.197192,22,1
30350,62.4713,15.3895,A,94623,0.119394,25,1
30352,76.8111,44.8352,A,90315,0.257178,32,1
30353,99.9324,19.371,A,40304,0.0483798,12,1
30355,39.0019,99.2133,A,51135,0.118018,21,1
30356,80.8475,28.9554,A,32744,0.36975,23,1
30360,37.36,51.7813,A,78840,0.133556,19,1
30361,71.3082,14.1343,A,19185,0.332538,18,1
30363,24.9428,5.97849,A,47609,0.212624,18,1
30365,28.7999,24.9123,A,26059,0.0655433,26,1
30369,77.9299,36.0734,A,61405,0.147305,17,1
30373,37.0698,29.9775,A,45336,0.135371,23,1
30374,65.636,99.1037,A,77399,0.19397,30,1
30378,37.1677,22.1318,A,9128,0.117713,26,1
30379,93.4363,94.0968,A,97876,0.207756,18,1
30380,12.7513,40.4698,A,18590,0.256461,19,1
30387,61.1609,46.8935,A,30107,0.3484,23,1
30389,47.4825,18.7852,A,61840,0.176382,24,1
30392,4.94153,42.1612,A,85909,0.168026,16,1
30393,57.8352,77.5789,A,77303,0.349604,16,1
30394,12.6248,70.9089,A,20157,0.101326,17,1
30398,28.8491,92.3157,A,71860,0.176265,23,1
30400,72.3665,48.6432,A,38847,0.261039,19,1
30404,27.4015,88.4565,A,36097,0.0880825,24,1
30409,10.3934,2.51943,A,93497,0.104653,19,1
30410,29.55,30.0359,A,36691,0.119805,27,1
30411,52.4573,4.94141,A,55920,0.305156,23,1
30413,63.7336,27.0325,A,2613,0.279228,17,1
30416,58.2219,30.2829,A,17698,0.207934,15,1
30417,98.585,7.01592,A,23407,0.159417,23,1
30419,88.1361,10.8008,A,49857,0.167409,22,1
30424,59.4148,13.7575,A,11309,0.0118405,21,1
30425,82.0466,3.17058,A,90239,0.267061,26,1
30432,7.54233,97.5137,A,84411,0.191407,20,1
30438,97.14,67.7379,A,52495,0.0860618,20,1
30439,3.14643,16.289,A,21797,0.326998,26,1
30440,81.3001,58.9953,A,8151,0.405088,11,1
30449,2.54169,28.3236,A,23252,0.13626,30,1
30450,49.9193,14.5397,A,63103,0.211127,24,1
30453,17.7084,8.57085,A,40518,0.180658,18,1
30457,1.87699,69.5758,A,32447,0.0773477,19,1
30460,7.59877,99.2213,A,10704,0.181358,26,1
30461,64.5309,13.2822,A,87685,0.145639,23,1
30465,47.2077,43.117,A,81637,0.25928,17,1
30472,34.7339,65.9513,A,64903,0.265314,25,1
30477,76.459,85.0455,A,70595,0.270613,32,1
30478,49.0685,15.6037,A,62882,0.032004,18,1
30484,14.2166,64.6945,A,49898,0.212003,20,1
30486,99.9445,41.7976,A,82827,0.0697027,12,1
30487,34.3777,28.3549,A,50753,0.164096,16,1
30489,82.5981,62.891,A,57715,0.161851,15,1
30495,71.1691,1.37682,A,17781,0.0667936,21,1
30497,85.8331,73.1611,A,28458,0.385886,23,1
30498,91.5761,0.127916,A,13587,0.171305,15,1
30507,99.5446,6.87491,A,29932,0.0411519,17,1
30516,14.7111,98.3427,A,84237,0.327032,17,1
30517,19.5555,23.1487,A,54000,0.146765,12,1
30522,27.3499,54.5143,A,58934,0.334639,22,1
30537,25.6651,68.4299,A,49468,0.25413,27,1
30539,76.971,24.7796,A,9060,0.153646,19,1
30545,12.3492,4.85634,A,70458,0.211213,16,1
30547,4.76041,95.6505,A,90958,0.209291,28,1
30549,59.0988,12.0945,A,36175,0.0621358,24,1
30556,32.6232,62.5697,A,38317,0.0678327,26,1
30559,50.5237,13.2914,A,95022,0.180187,18,1
30561,71.2712,32.9539,A,9181,0.0307688,23,1
30568,54.8542,44.6234,A,67629,0.187968,20,1
30571,27.0783,28.6341,A,61100,0.125732,23,1
30573,79.2707,11.0946,A,51281,0.319908,19,1
30575,41.1634,16.5983,A,30691,0.146583,24,1
30579,65.3156,5.45122,A,18790,0.140477,17,1
30581,17.3917,12.6371,A,4742,0.252094,29,1
30583,41.2225,50.1095,A,37295,0.247853,17,1
30586,8.50279,93.8564,A,59548,0.199059,23,1
30587,60.2702,51.5319,A,5787,0.0196268,27,1
30593,96.8112,7.93203,A,62385,0.217565,23,1
30594,60.4752,17.4027,A,25235,0.261231,28,1
30597,92.2769,98.9792,A,30079,0.118731,19,1
30598,25.8315,49.7978,A,21000,0.0897074,26,1
30605,57.1318,44.155,A,13965,0.189205,15,1
30613,84.8691,49.5169,A,66862,0.171393,23,1
30616,86.9626,85.7637,A,58608,0.0446297,29,1
30620,30.7464,86.3099,A,8016,0.0897745,21,1
30621,65.1518,32.0414,A,46755,0.157535,14,1
30629,9.73562,55.6963,A,48447,0.0741758,26,1
30631,53.2507,94.5369,A,39059,0.181644,28,1
30634,79.0274,5.44745,A,32833,0.132222,23,1
30639,92.1771,23.5079,A,87858,0.214089,22,1
30640,16.8621,7.78729,A,87999,0.256729,13,1
30655,89.5016,61.0449,A,96877,0.108938,26,1
30656,43.9948,36.7155,A,1201,0.0834045,24,1
30657,23.9941,17.7678,A,90310,0.159634,30,1
30658,39.7154,31.1806,A,58000,0.266241,19,1
30662,15.0663,78.5087,A,54044,0.0680134,21,1
30663,97.8318,21.4841,A,21686,0.098272,25,1
30664,17.8831,77.7447,A,13333,0.233605,18,1
30666,37.8504,50.4208,A,92093,0.412506,17,1
30671,78.7515,26.0095,A,70845,0.133106,29,1
30673,40.6396,14.2406,A,17796,0.24262,22,1
30674,48.8885,51.3217,A,60332,0.0705747,18,1
30681,72.9393,86.3431,A,78353,0.20336,25,1
30685,60.8681,64.7945,A,46839,0.124012,31,1
30686,94.1738,84.1527,A,24766,0.0261757,25,1
30690,83.1519,93.1085,A,37027,0.191727,20,1
30692,28.2492,43.9972,A,50907,0.0803227,23,1
30695,75.6251,4.23315,A,89355,0.109865,16,1
30696,80.4368,31.4288,A,9774,0.263709,23,1
30706,45.6485,33.1042,A,93555,0.219532,25,1
30708,42.5381,41.6169,A,63889,0.228657,24,1
30712,64.3675,6.96227,A,9851,0.09656,17,1
30714,12.7131,57.8534,A,27169,0.128893,24,1
30717,93.5305,47.7885,A,59775,0.0776864,20,1
30722,82.498,74.3705,A,39543,0.192086,33,1
30727,87.8697,24.7785,A,28707,0.0229295,31,1
30730,38.4658,61.424,A,94066,0.444639,27,1
30731,32.6865,95.3293,A,91705,0.185259,30,1
30737,65.7998,71.5749,A,47385,0.116483,19,1
30742,15.2718,74.5244,A,28023,0.102995,26,1
30746,74.447,66.7217,A,70558,0.22824,22,1
30748,50.5204,39.3438,A,61658,0.139095,23,1
30750,83.0278,87.627,A,89353,0.208384,25,1
30757,21.2195,5.55532,A,51714,0.251914,25,1
30761,66.0301,0.830436,A,42299,0.21625,17,1
30765,97.312,10.179,A,12293,0.300016,21,1
30766,66.806,28.8532,A,78917,0.204069,21,1
30767,37.4683,57.9763,A,26676,0.164518,22,1
30775,98.3063,58.3287,A,8306,0.141859,21,1
30776,85.5097,93.7493,A,88188,0.179063,22,1
30781,89.4897,52.5467,A,99394,0.109741,22,1
30786,50.437,74.6038,A,74352,0.203718,27,1
30788,20.0159,83.1743,A,4627,0.164022,21,1
30789,68.98,90.0209,A,13740,0.139389,22,1
30791,65.7402,78.0311,A,16470,0.182174,33,1
30795,80.4733,9.68212,A,22834,0.132369,22,1
30799,67.3138,65.3275,A,64743,0.16714,22,1
30802,25.4487,42.4227,A,53845,0.254902,22,1
30803,39.3204,26.523,A,40961,0.145035,23,1
30804,53.0588,12.4205,A,45024,0.29395,30,1
30811,38.144,27.4132,A,18913,0.131683,26,1
30813,76.09,37.8533,A,95709,0.0759256,22,1
30817,75.5881,38.8682,A,27949,0.301609,19,1
30820,12.2739,95.3436,A,65717,0.184631,19,1
30825,96.5887,54.4875,A,2849,0.0968827,20,1
30826,47.3287,36.7902,A,82486,0.0983142,14,1
30828,87.3246,5.30463,A,36259,0.134374,15,1
30831,2.59035,17.299,A,30388,0.101627,31,1
30832,24.8261,93.9718,A,98928,0.294101,23,1
30834,89.6101,29.3204,A,60514,0.202721,20,1
30837,65.5606,56.9531,A,14997,0.23078,21,1
30840,97.9662,42.9227,A,49096,0.255142,22,1
30841,10.1508,97.4739,A,74165,0.357924,25,1
30843,37.3851,53.0748,A,88640,0.205463,18,1
30846,59.2895,49.5304,A,76834,0.248339,15,1
30849,69.7235,43.2679,A,47771,0.148032,17,1
30856,20.3436,95.151,A,68400,0.215341,17,1
30860,98.2829,4.67187,A,49315,0.301167,23,1
30861,44.4439,54.3276,A,28500,0.132461,18,1
30862,23.0557,67.9658,A,52946,0.164534,17,1
30863,31.8808,99.9939,A,29411,0.256516,14,1
30868,95.457,86.5319,A,11585,0.187848,16,1
30869,23.9816,52.6034,A,58053,0.21512,23,1
30872,4.50209,78.7778,A,66685,0.242152,25,1
30873,54.5147,29.6072,A,1761,0.221445,15,1
30875,39.1072,18.68,A,5729,0.0896033,14,1
30877,99.9225,96.271,A,77236,0.101163,11,1
30879,99.4137,48.9847,A,68181,0.212408,12,1
30883,50.9757,8.32757,A,34936,0.218696,18,1
30884,41.5809,62.8275,A,84172,0.305539,22,1
30886,58.4696,5.73183,A,46147,0.0789219,23,1
30890,3.27519,5.10035,A,48209,0.0214449,25,1
30893,16.9696,18.6127,A,89995,0.19914,22,1
30894,86.4724,16.163,A,14543,0.184259,27,1
30895,89.5073,99.4765,A,79599,0.288739,16,1
30896,34.6207,58.8647,A,72724,0.0651704,24,1
30900,5.98226,35.6473,A,1727,0.211413,33,1
30903,50.0451,13.4736,A,73474,0.0987178,18,1
30914,86.0424,22.34,A,27030,0.0792334,23,1
30920,41.2847,2.04746,A,96680,0.170954,27,1
30930,46.2582,30.0427,A,76701,0.248115,12,1
30931,73.9729,48.422,A,18937,0.147208,23,1
30937,41.8254,55.1415,A,75487,0.252045,24,1
30938,38.5695,93.4105,A,50136,0.177138,28,1
30944,56.3803,92.7003,A,84067,0.153595,27,1
30946,17.4916,81.0347,A,24855,0.136243,18,1
30947,42.8147,82.1263,A,47897,0.103041,17,1
30950,30.4878,32.8392,A,550,0.118117,16,1
30951,0.10894,2.57316,A,79389,0.265578,11,1
30952,61.1089,51.1974,A,35984,0.214579,20,1
30959,25.2315,19.8358,A,66914,0.34955,20,1
30967,78.3143,57.1867,A,75773,0.170926,25,1
30970,47.5635,20.5988,A,92951,0.193507,21,1
30973,36.8625,28.0797,A,10394,0.147906,23,1
30980,87.2693,6.75425,A,95528,0.256404,18,1
30982,1.00946,60.2261,A,58444,0.193808,23,1
30987,5.02219,20.5163,A,68933,0.076279,20,1
30990,70.4225,26.1451,A,88197,0.115484,20,1
30992,12.4489,44.2313,A,99492,0.100506,22,1
30995,30.5826,8.59129,A,13610,0.288617,20,1
30999,31.7857,48.7848,A,12491,0.178939,28,1
31000,29.2812,44.904,A,58882,0.0448528,27,1
31001,6.12642,49.6289,A,980,0.144965,14,1
31002,98.9018,13.549,A,56822,0.248973,21,1
31003,22.4554,27.1973,A,65887,0.465096,14,1
31004,29.8926,28.8419,A,57315,0.0706649,28,1
31005,87.5732,35.5473,A,12967,0.269288,16,1
31009,59.9013,83.1772,A,32706,0.219393,17,1
31011,44.8637,24.9917,A,35815,0.0396106,20,1
31017,12.2737,95.9986,A,91738,0.19352,21,1
31018,50.9772,40.0357,A,8800,0.226742,25,1
31021,6.72417,93.2931,A,38714,0.263145,22,1
31025,8.10407,60.8831,A,38299,0.392523,17,1
31029,39.7639,42.7004,A,43333,0.279816,17,1
31031,64.0522,45.1516,A,42792,0.2037,23,1
31038,32.4878,84.9574,A,92821,0.212252,14,1
31041,53.4376,28.8118,A,41962,0.193321,17,1
31042,50.3782,84.1636,A,83575,0.0641575,17,1
31044,6.56724,85.8424,A,49445,0.0788456,32,1
31045,93.1442,59.1562,A,73267,0.261892,23,1
31047,54.8419,91.1048,A,78600,0.0261459,22,1
31050,98.6899,70.108,A,90122,0.245291,29,1
31058,70.5592,51.6298,A,46691,0.27432,18,1
31063,79.7997,89.9586,A,83029,0.0256884,16,1
31070,7.36372,3.4474,A,16076,0.301756,26,1
31073,36.5456,25.3568,A,16301,0.216794,21,1
31078,31.1478,76.0518,A,12917,0.124293,26,1
31079,99.4539,10.5851,A,58849,0.210377,34,1
31080,1.13886,39.7534,A,96007,0.124552,21,1
31083,53.9565,60.186,A,66397,0.316461,19,1
31084,72.0686,13.4482,A,31935,0.278879,20,1
31090,74.3736,4.03848,A,22505,0.34268,21,1
31100,78.5222,31.1036,A,83792,0.258348,25,1
31101,19.2057,63.4225,A,13025,0.226093,25,1
31106,65.1511,88.2114,A,29424,0.197063,25,1
31110,75.918,99.9512,A,73079,0.445569,7,1
31114,3.61255,27.9259,A,47427,0.302653,27,1
31117,87.8031,64.1969,A,16247,0.147243,25,1
31124,57.0934,23.4513,A,84070,0.102859,29,1
31128,81.2827,69.8467,A,54985,0.183959,26,1
31129,71.4855,91.3187,A,21389,0.159876,22,1
31131,98.9491,0.369884,A,55848,0.226585,17,1
31133,11.8994,48.3261,A,69723,0.255444,19,1
31134,24.4782,34.6514,A,57918,0.271216,26,1
31135,62.2015,11.4986,A,22753,0.336899,19,1
31141,68.3684,47.2554,A,12284,0.136389,17,1
31145,66.8754,37.1473,A,60235,0.0609752,20,1
31152,41.3002,16.7938,A,59566,0.272179,24,1
31153,65.4994,28.3581,A,76923,0.257831,24,1
31155,47.3126,89.8649,A,82822,0.0718505,19,1
31158,0.614522,81.8306,A,31937,0.179083,23,1
31162,5.81071,55.4873,A,3075,0.0474882,19,1
31167,86.2758,80.7813,A,59449,0.0932428,18,1
31171,33.1396,37.7835,A,43993,0.0566695,21,1
31174,67.1508,69.7441,A,96367,0.0847513,23,1
31177,59.2335,56.3223,A,51444,0.202479,19,1
31178,43.717,6.46485,A,26478,0.123968,26,1
31184,90.6518,4.51181,A,71449,0.205926,26,1
31191,46.6749,33.5625,A,70331,0.188214,18,1
31192,93.272,95.1465,A,19075,0.107696,16,1
31199,73.1998,85.8538,A,77380,0.148088,33,1
31200,38.7953,87.8469,A,79595,0.397399,21,1
31204,66.0569,33.3643,A,40099,0.218814,24,1
31205,70.6303,28.497,A,36016,0.297979,25,1
31207,0.957709,49.5536,A,7180,0.19844,23,1
31208,58.2438,42.9922,A,88684,0.285115,14,1
31209,24.4297,10.1051,A,2823,0.263764,24,1
31211,28.5616,29.8703,A,57278,0.286301,32,1
31212,40.5744,73.0632,A,52817,0.161979,18,1
31215,27.377,81.6903,A,4364,0.329709,20,1
31216,61.5377,81.7144,A,1535,0.135811,19,1
31219,35.6695,95.8393,A,19443,0.211982,25,1
31238,25.6055,86.2041,A,54470,0.251298,31,1
31239,25.7418,7.9202,A,28452,0.17065,25,1
31241,46.4765,0.2732,A,51787,0.393335,14,1
31244,31.1005,30.4957,A,44977,0.254535,20,1
31247,83.706,49.6181,A,4566,0.147975,23,1
31252,27.9695,38.4902,A,51695,0.0290945,25,1
31254,42.315,49.5552,A,79149,0.106867,26,1
31257,48.8217,17.71,A,56257,0.102708,23,1
31265,92.8689,25.1548,A,77614,0.137625,21,1
31271,24.5304,3.22899,A,81774,0.457007,15,1
31272,76.7357,21.8259,A,5837,0.288906,25,1
31275,89.9388,86.9835,A,76597,0.136838,19,1
31277,43.5536,80.5722,A,47486,0.346427,18,1
31278,34.2459,90.7477,A,73003,0.281489,27,1
31280,38.5029,80.2966,A,90255,0.214842,26,1
31291,88.0135,18.9746,A,18032,0.281381,23,1
31292,72.888,97.1636,A,28132,0.134205,23,1
31306,11.525,39.4971,A,84720,0.125671,22,1
31311,84.5003,15.8139,A,78863,0.0356875,27,1
31313,77.166,53.2705,A,84853,0.135746,26,1
31315,66.5072,47.1136,A,48695,0.106079,28,1
31319,57.4243,84.024,A,60355,0.0950834,16,1
31324,30.024,30.2812,A,25121,0.07346,23,1
31325,30.8137,1.84142,A,22181,0.0184682,19,1
31333,18.1751,24.445,A,14323,0.143774,27,1
31334,39.7401,27.3474,A,99185,0.212294,23,1
31345,77.0303,17.2566,A,99947,0.251664,18,1
31349,82.0507,29.9702,A,97664,0.0714311,29,1
31352,56.6114,42.0498,A,52639,0.0448502,15,1
31358,14.6264,15.7204,A,1785,0.11779,17,1
31360,92.0118,75.1462,A,81710,0.537948,13,1
31366,1.51471,42.41,A,71546,0.378105,15,1
31369,32.4496,58.4503,A,50257,0.129125,23,1
31373,16.1744,38.4553,A,96079,0.195977,21,1
31377,79.5051,74.9048,A,85273,0.210937,25,1
31379,29.7559,77.7209,A,33574,0.012172,17,1
31382,61.0814,26.9492,A,35468,0.146155,25,1
31385,58.8996,59.8395,A,41344,0.0368328,17,1
31387,77.956,23.7683,A,48826,0.158607,19,1
31390,90.2989,60.0613,A,75982,0.273382,22,1
31391,11.4278,39.2932,A,7296,0.20429,24,1
31399,96.1482,50.1143,A,77897,0.305793,26,1
31400,13.8348,70.5706,A,94431,0.147455,9,1
31401,94.21,35.9211,A,43261,0.202153,26,1
31403,76.6675,80.3315,A,24599,0.177394,28,1
31408,50.4637,27.3345,A,32187,0.0889792,26,1
31420,66.97,39.217,A,63390,0.244942,31,1
31423,33.442,63.91,A,21572,0.23257,22,1
31433,37.551,11.0714,A,35781,0.0968554,23,1
31436,42.4069,99.5698,A,66373,0.0757867,17,1
31446,55.0893,34.5947,A,93748,0.0873797,20,1
31447,42.6237,84.9152,A,90287,0.285356,18,1
31453,39.3525,61.6703,A,76631,0.0136325,22,1
31458,46.2048,11.7376,A,83674,0.117067,17,1
31460,38.9157,32.6892,A,87489,0.237279,25,1
31463,2.04717,5.20554,A,89973,0.0995528,29,1
31466,0.551774,58.9888,A,80230,0.335544,19,1
31474,33.7512,40.6743,A,4034,0.114363,27,1
31475,35.5011,90.4074,A,82258,0.359252,25,1
31476,7.32582,27.0055,A,52045,0.211339,27,1
31477,47.8024,83.4162,A,1489,0.104333,24,1
31478,82.9878,72.5041,A,24823,0.213636,18,1
31480,77.5854,45.3592,A,13206,0.138439,25,1
31482,25.005,74.5598,A,46176,0.173811,28,1
31483,19.6614,93.7266,A,1282,0.194449,17,1
31488,95.7992,7.83379,A,6706,0.286169,24,1
31491,84.1364,48.0044,A,18541,0.111688,25,1
31494,4.6819,2.69341,A,39790,0.234711,15,1
31503,62.0675,12.1385,A,60949,0.138436,17,1
31508,27.423,24.6628,A,88967,0.132025,29,1
31509,85.8315,23.2097,A,29574,0.0993447,24,1
31518,47.583,32.6696,A,51657,0.251941,19,1
31519,41.8384,9.71437,A,61283,0.143602,23,1
31521,7.8039,23.6414,A,13862,0.206484,23,1
31523,88.3539,39.1692,A,47027,0.310313,21,1
31526,92.4367,20.3665,A,91059,0.255346,22,1
31527,10.5358,49.0819,A,15975,0.356932,24,1
31536,43.1851,59.226,A,47595,0.314621,20,1
31539,54.891,16.4603,A,12438,0.089431,24,1
31542,70.2701,22.757,A,6399,0.203105,19,1
31545,75.7247,94.4382,A,68553,0.1468,19,1
31546,84.7106,88.8095,A,83711,0.0973302,33,1
31553,28.6978,38.654,A,16505,0.202405,29,1
31558,92.2876,8.95963,A,63319,0.17121,20,1
31559,36.9835,53.3863,A,38414,0.209742,19,1
31561,0.887535,86.2428,A,83406,0.220426,29,1
31566,1.14198,23.0588,A,11998,0.0697186,29,1
31568,88.5523,56.6792,A,91014,0.25182,21,1
31571,93.7907,83.047,A,27007,0.149754,19,1
31575,58.6335,97.2842,A,34587,0.137238,23,1
31578,46.7584,43.8095,A,90400,0.245876,22,1
31581,59.1283,29.398,A,79829,0.347588,17,1
31582,78.7222,35.4713,A,91121,0.325351,18,1
31584,46.57,66.6635,A,55309,0.112908,26,1
31585,44.3695,5.99496,A,9537,0.0867174,18,1
31596,19.0863,42.8207,A,16515,0.194057,15,1
31598,26.118,66.5134,A,99558,0.131647,15,1
31599,37.8065,87.3964,A,85722,0.117665,25,1
31603,9.89588,69.1669,A,59400,0.247899,25,1
31606,88.6426,71.3541,A,53724,0.160566,16,1
31612,7.18515,30.0631,A,70507,0.0577225,17,1
31614,67.9414,22.4645,A,23760,0.022593,25,1
31618,84.2079,70.0491,A,44299,0.0767575,11,1
31619,56.4418,51.7157,A,34047,0.143109,31,1
31620,52.1167,24.6001,A,79368,0.240856,14,1
31626,0.915273,78.0903,A,60763,0.274886,29,1
31628,83.5396,34.0083,A,39640,0.237032,17,1
31634,99.9558,25.1273,A,64929,0.183948,16,1
31635,45.51,77.9753,A,5254,0.0575934,25,1
31637,17.9302,52.4272,A,28168,0.283508,19,1
31638,56.7488,75.3807,A,62878,0.0917724,20,1
31643,62.3503,1.26916,A,95169,0.218993,25,1
31653,85.7015,64.6541,A,93115,0.157302,24,1
31657,29.2212,55.303,A,49266,0.115305,28,1
31658,24.0186,45.4683,A,96869,0.252307,18,1
31660,15.5735,85.1546,A,80793,0.10989,23,1
31665,12.1681,34.913,A,75451,0.125645,16,1
31666,78.3168,97.8654,A,25786,0.357317,26,1
31668,14.7651,70.9088,A,89767,0.273784,14,1
31669,79.6838,59.3876,A,57133,0.457571,23,1
31674,8.48103,21.5204,A,14046,0.232873,28,1
31676,97.9926,37.3364,A,6627,0.274717,22,1
31677,82.5035,31.5994,A,45373,0.103847,28,1
31679,22.7991,69.0869,A,40295,0.0955644,17,1
31680,88.5805,19.3384,A,44662,0.11226,28,1
31683,97.2347,26.7912,A,36399,0.21945,26,1
31688,26.5343,72.4729,A,22170,0.103995,21,1
31693,17.1779,49.9361,A,78557,0.208117,27,1
31695,26.9707,95.5949,A,49307,0.123036,31,1
31697,80.9635,13.9125,A,17729,0.164828,19,1
31699,2.76795,57.3633,A,2998,0.189307,18,1
31704,99.5901,87.8747,A,56246,0.169707,15,1
31710,99.4974,76.8633,A,89918,0.205439,15,1
31711,41.521,29.5789,A,31775,0.273566,23,1
31721,35.6955,72.8586,A,90592,0.18902,25,1
31724,99.5882,26.9271,A,2445,0.0514094,12,1
31732,52.1945,51.6014,A,39593,0.110571,17,1
31734,32.9958,35.3001,A,61538,0.120263,15,1
31735,41.113,34.9218,A,48516,0.165167,24,1
31738,68.1774,33.1783,A,83204,0.22322,15,1
31740,74.9209,93.169,A,74641,0.273703,22,1
31746,45.1594,82.9157,A,19021,0.0382447,25,1
31750,46.3284,0.48908,A,90343,0.339061,17,1
31752,69.5536,13.1285,A,78513,0.294338,20,1
31753,57.5672,68.2279,A,59212,0.101414,23,1
31755,3.2265,29.3152,A,70851,0.155228,18,1
31756,31.5881,43.3651,A,41292,0.116435,17,1
31761,81.9384,60.5279,A,86681,0.206698,21,1
31762,97.8279,26.7713,A,7104,0.177038,27,1
31763,21.3242,55.0628,A,89394,0.100055,22,1
31770,88.4485,31.2817,A,27231,0.0868802,25,1
31771,91.8049,32.9101,A,5537,0.281002,26,1
31774,26.9948,84.8523,A,36209,0.0592831,19,1
31778,82.3026,22.5192,A,13422,0.223133,31,1
31780,28.9969,19.435,A,31118,0.104329,23,1
31782,46.4254,69.5964,A,66869,0.1553,15,1
31784,67.1832,16.5618,A,80392,0.136474,22,1
31786,96.7269,70.0746,A,75013,0.276355,20,1
31793,12.7826,4.80017,A,96102,0.15402,13,1
31799,57.4676,37.9644,A,23989,0.312642,17,1
31801,62.3513,22.9412,A,68978,0.148157,24,1
31803,5.16053,18.5206,A,52537,0.156265,15,1
31805,89.3883,15.9971,A,32710,0.253992,18,1
31806,61.8217,28.1039,A,64916,0.196627,24,1
31809,48.1886,24.1966,A,44625,0.285364,16,1
31810,92.1875,43.4899,A,98350,0.175858,15,1
31811,98.2953,71.7118,A,85552,0.159394,22,1
31819,56.2355,82.0218,A,73289,0.0293195,30,1
31824,21.8592,42.6887,A,98456,0.15689,23,1
31826,60.717,87.9616,A,68122,0.391346,11,1
31828,99.3867,69.4847,A,99559,0.109132,18,1
31830,34.9559,80.6893,A,81927,0.108782,22,1
31832,86.0381,71.2268,A,87727,0.195823,18,1
31833,0.0361915,82.2201,A,41256,0.287421,20,1
31838,83.4225,23.3614,A,91992,0.211195,30,1
31840,91.1071,18.9358,A,19472,0.157534,25,1
31845,52.9871,74.206,A,38721,0.218983,15,1
